"Time","Point_01 Monitor: Point_01 Monitor (Pa)","Point_02 Monitor: Point_02 Monitor (Pa)","Point_03 Monitor: Point_03 Monitor (Pa)","Point_04 Monitor: Point_04 Monitor (Pa)","Point_05 Monitor: Point_05 Monitor (Pa)","Point_06 Monitor: Point_06 Monitor (Pa)","Point_07 Monitor: Point_07 Monitor (Pa)","Point_08 Monitor: Point_08 Monitor (Pa)","Point_09 Monitor: Point_09 Monitor (Pa)","Point_10 Monitor: Point_10 Monitor (Pa)","Point_11 Monitor: Point_11 Monitor (Pa)","Point_12 Monitor: Point_12 Monitor (Pa)","Point_13 Monitor: Point_13 Monitor (Pa)","Point_14 Monitor: Point_14 Monitor (Pa)"
8.769999999999857,491983.41974058404,492392.74366147106,491969.53373067477,494147.9670430832,340770.8293812992,159831.90277583798,15337.531795997505,102992.78375463151,35950.9259325272,39198.25021551282,605.9245580324836,5429.883659710382,-21588.424052660703,21.348638936325532
8.779999999999857,492220.3773140728,492506.54153232736,492088.052133399,494312.8366520436,340715.23500161036,160202.16729260545,9886.182610269341,102335.5686914915,36559.4200169791,40568.088774199416,559.7333025452443,5401.149248258127,-21613.044356277656,-10.457388987229834
8.789999999999857,492851.7651888684,493060.49757541815,492598.11348254944,494837.60840247513,340891.15860205836,160689.17462392556,4207.375855805452,105066.36774527737,36945.661253483355,41289.23501868502,600.8689443298141,5391.288635822511,-21639.755073301476,-23.49217903033127
8.799999999999857,493587.98214926914,493686.1012677069,493242.8313268992,495424.75984980346,340945.8544141624,161221.8759347852,510.1522729215297,110697.39988219962,37724.08365458685,40647.52732774342,786.2575604641364,5475.481582161515,-21622.937477183204,20.03336575586873
8.809999999999857,494417.45136711764,494499.86280983326,494041.58753299207,496155.96357256966,340628.5754649791,161757.5042835899,-328.91929404472404,117918.55748939276,38623.30558957015,38492.431831983406,1082.2868173934041,5615.0561682603875,-21552.319933309718,92.39353965066967
8.819999999999856,495028.8773202472,495171.73023905716,494683.57280036,496737.898246739,339452.1246683842,162096.74586846665,804.9687192527448,125437.55541921168,38899.10638134165,36058.46488579642,1469.816145970497,5788.230286254618,-21442.125586328824,199.62131309038588
8.829999999999856,495743.91657996515,495924.5538790767,495492.8256759547,497512.6739213844,338064.116564894,162883.1789929866,1159.4155560833256,129861.81092875655,38784.73471487635,36258.402152816,1768.2390538030547,5925.542115469683,-21337.899868943234,284.40799111800646
8.839999999999856,496585.28203960566,496768.9242283846,496451.0533536651,498444.75163666456,338007.1618754984,164137.74887441893,1830.188942673737,128323.62924017252,38307.14429377652,35714.56614128097,2004.145600525803,6016.936932320546,-21293.794155578766,289.6414223784925
8.849999999999856,497333.9356326823,497442.65571912384,497370.2907320816,499314.68887348735,338887.80077134154,165673.6276759121,3081.31262251199,121598.47896215892,37423.190053083126,35422.0513085176,2185.7004071555457,6074.888934803886,-21276.74237320749,260.7872118016322
8.859999999999856,497755.04692237126,497722.7692140745,497879.0940963655,499822.6324619163,341443.25817309617,166983.58132127704,4904.230718378648,115078.1654431691,35502.52042453105,35688.39306901351,2212.1739888024827,6101.470840005787,-21308.060577951008,185.42035654426408
8.869999999999855,498018.3669266971,497791.2533321289,498178.1375216675,500133.53675607004,347568.29493192997,167823.76097079387,5671.584256666898,110475.35573492176,32860.01345022329,36602.41343044404,2190.973543220142,6089.753386608977,-21398.188449234167,67.19333363287235
8.879999999999855,498174.21517008694,497873.27833684545,498278.9718149439,500236.71161936386,352974.5578849471,168174.51091964112,5284.769389256732,108345.54322400346,30351.603226733536,37709.24046835121,2117.2632397287603,6103.592572473319,-21519.923898703175,-45.61604126057168
8.889999999999855,498205.6803205721,497847.9380788856,498156.391840899,500112.58445281285,353147.52564806805,168198.19720830795,4034.0656182665566,110970.17810650574,29282.19712561828,38699.25188491966,2041.8062413034831,6149.635266628483,-21613.009317341395,-121.6311517409765
8.899999999999855,498099.22335224197,497633.5027120801,497841.518082808,499806.3731063861,347434.8081055973,167878.17364184378,1174.2868714456793,115988.31262275636,29319.922572838685,39208.7199710379,1927.7168415449182,6193.542915004793,-21631.43839206482,-158.5831385229892
8.909999999999854,497451.8780593329,496742.5590857426,496979.87553878024,498971.39549501,341268.17364491016,167122.9470937848,-1859.8272558094764,121082.01926772913,29948.591151054392,38384.553040590734,1760.0857780579156,6186.086197100485,-21637.266267823637,-192.15666931968573
8.919999999999854,496614.57683258754,495882.00628450775,495937.9969742545,497985.9732244458,337478.5791830221,166124.03304451573,-3627.486991655671,124663.02400590637,31276.23631372296,37704.62912280902,1540.2205789248817,6128.589019592282,-21667.282312185722,-241.5313081711175
8.929999999999854,496228.6271499201,495643.87394141953,495291.9332788375,497385.6342566429,335468.82634416426,165494.6755148571,-3839.8152552237348,127490.67532022233,32544.766066165543,37019.58238320949,1267.9873081208718,6027.692035471475,-21748.52391211571,-315.8390791368635
8.939999999999854,495901.9015289431,495446.43136806344,494726.77727285365,496856.4029399249,334259.8201775259,165047.91067849088,-1935.2946092004656,130010.85043175527,33580.73955884653,36468.71626294136,967.6131055751499,5861.066282325019,-21818.91994363144,-368.67433616803714
8.949999999999854,495609.60882269486,495191.67844504205,494203.57720689604,496361.9146995672,333833.5565494909,164923.1229832402,768.684019220716,130836.3835754469,34467.68771148612,36709.64737512956,729.1142000101989,5733.564985499946,-21854.17802766618,-395.8972923233759
8.959999999999853,495025.12988907704,494542.27456783684,493525.2839045561,495704.33631134406,333460.0994495357,164878.03660634425,3981.2424865727944,131742.69814797313,34549.18975179031,37607.20927752076,523.6700739880031,5620.9184627991535,-21832.90954771637,-381.46800890412294
8.969999999999853,494305.8409326374,493720.3278102309,492824.11277244275,495021.42888466397,333119.81161401654,164597.26702684117,7455.028931809922,134885.93955179612,34191.433529873146,39330.69769890933,391.5969732354116,5524.024955702574,-21753.60807450999,-287.84339202772827
8.979999999999853,494014.0737388156,493391.32680796576,492614.6181616241,494814.0696572113,334356.9568422156,164220.84985321906,11273.176572819457,136151.9367293036,33818.33381440454,41189.7338568572,207.14365797236852,5425.141332074434,-21655.151429163496,-152.98744297887117
8.989999999999853,494178.3123857756,493520.0589570721,492844.667187199,495053.0118194475,337322.84896338684,163401.12271154515,13024.116361085331,133724.5002135036,33653.78981771219,42550.57835357206,128.97004303262415,5404.87897247528,-21592.37011303834,-55.96785727217635
8.999999999999853,495033.252015625,494332.6797318907,493700.24237105576,495937.9223878098,341397.1240588855,163049.92182197186,11235.345144622957,129456.02123924659,33554.99524132158,43076.44974918042,100.48441505874406,5403.758012246575,-21501.634516476573,38.59888842542363
9.009999999999852,496161.16892770916,495392.70525964926,494810.6183659448,497094.9896971287,343885.8644733468,163581.2029520857,8268.26462187359,123148.88006438637,33698.53282587722,42903.66917272248,103.75698967902291,5379.722524328058,-21413.874500542715,98.72248771896346
9.019999999999852,497255.52315571357,496422.1020500108,495952.0852837526,498272.310834401,345741.08762756543,164531.03037806982,7997.498489294033,116615.20656444464,34198.17951043577,42432.0846673382,46.69075118208192,5343.319590727804,-21340.053120986904,142.54652863038663
9.029999999999852,498366.1847466753,497521.3513667767,497189.28014942596,499542.8841776144,348353.27438975155,165108.7608903339,10311.019540281173,111613.63258631421,34631.26373641954,41457.44736889717,-6.791594998781314,5364.353855957548,-21279.788352001397,158.67487441775003
9.039999999999852,499298.6496562278,498532.9704868102,498186.50377051905,500539.6424914302,351774.7770684831,165071.34771199359,13157.834327748773,110443.84471362463,35625.783647808275,40352.650923657646,-66.8930394338444,5389.297926063613,-21249.230310110084,146.67904307599207
9.049999999999851,499972.1531257114,499383.16294391546,498938.5260896817,501272.80575943465,354923.5146863767,165281.88143204563,15490.365296539547,112216.89451686972,36587.149974994776,39506.95378366604,-165.51007868531468,5367.769023833869,-21211.204397723042,76.77759809962687
9.059999999999851,500056.3786617653,499806.1198207794,499033.3452726217,501328.55565974914,355925.45097271,164909.08747160918,16493.154447157845,116950.16117569261,38044.03751218231,38626.35052419826,-306.533956708031,5288.338033732325,-21213.850902200527,-25.35024595234318
9.069999999999851,500012.7740085857,500090.23251710983,498892.34623269865,501132.2776550426,355420.2253159806,164022.6666647485,16532.368069170716,123280.77145842547,39668.14557593154,37935.2571502737,-475.92442874911484,5177.61402968299,-21301.19354688278,-124.097375937796
9.07999999999985,499796.3491888037,500091.00090137724,498525.6198312233,500676.53832141525,354706.2571849121,162706.7164693147,14622.426205902704,130037.59932670578,34613.34589347433,38633.25580978112,-616.6868111986645,5040.587210645792,-21437.71900003253,-236.24059519547632
9.08999999999985,499285.6041882979,499523.44030117476,497766.54262008396,499837.9845028473,353365.5073274317,161092.81915373812,11192.969238805052,136633.4926161461,25208.047512457655,40370.731916064964,-798.7410150180766,4813.096429421339,-21623.19951411892,-359.3527695544398
9.09999999999985,498467.41083183483,498834.3126205039,496547.65805641445,498599.5156886737,352052.63528425497,159786.8129863671,7400.279508796978,143615.31761630354,20200.198681040278,43087.52848300395,-920.277416595582,4540.8424686694625,-21853.02517060891,-538.7589040736776
9.10999999999985,497085.8698321788,497960.3989154717,494707.9568573576,496768.7716069546,351637.393095631,158890.23339149394,3911.700325385021,150537.94816157786,18479.291113481548,45819.327304214545,-968.3051375965362,4313.972280651445,-22071.710975632544,-713.9515050495945
9.11999999999985,496227.777626888,497930.3351947187,493427.7108588311,495512.88113898406,352249.23074861296,158828.4685809215,2089.6619842025207,156820.22784934915,17332.40927365272,48154.056807474226,-881.4045864640422,4088.756902360029,-22287.220591603244,-882.7834227001215
9.12999999999985,495384.67873365816,498148.774115026,492265.0661166085,494382.87701211177,352598.16969512776,158963.91667948192,1848.9277299231146,159689.20332775213,16309.688190256773,49891.33411320426,-715.6314454461852,3890.9921173175467,-22450.563464444393,-1000.6956039419034
9.13999999999985,494767.495637668,498451.62440344004,491438.43573721795,493615.9732292144,352774.6104530334,159275.31819158053,4880.37987728544,160637.4571049804,14851.787927844003,50313.388853575576,-397.5090986144483,3742.1225793378276,-22570.25827922138,-1060.9999522757107
9.14999999999985,494179.452570365,498289.5618192179,490794.84992000257,493034.00226529536,352398.7365333041,159446.23807797334,8258.85222974149,159668.02923388273,16365.939053756125,49687.97832123104,-30.52091937772677,3721.9567559438196,-22607.284108573655,-1058.877131321063
9.15999999999985,493560.61999364046,497482.6789987711,490234.2008161488,492454.2457678469,351947.341203768,159516.8329681354,8305.277738627015,156224.33902588687,18603.81405812333,48184.46615254698,341.424609873532,3778.690176683166,-22573.725530455038,-986.4742069057842
9.169999999999849,493319.1972748284,496683.02154011204,490094.56945323816,492297.8030148701,351651.9944602336,159769.64976824285,8367.128945881484,151286.13435336162,20916.940431304098,46986.25074573032,664.2439814029829,3929.81093233958,-22491.1632163318,-848.9706564564156
9.179999999999849,493455.8984546606,495869.90796889935,490365.59078924905,492538.1927771987,350271.5056682823,160285.26467409407,11848.638587941226,146016.16209006353,22706.64617926467,46536.146353866796,850.0788977330891,4136.373234780917,-22352.201122992497,-624.897006930795
9.189999999999849,493896.02295789577,495329.5664737242,490926.13932772906,493004.72455509607,348130.2236734983,160867.4065420035,15432.691081299121,141948.1526000931,24324.49302926303,47784.719885131424,925.8716763764315,4392.31168041785,-22149.49740586455,-337.90169858793547
9.199999999999848,494071.16154599097,494662.2551247114,491274.37907777255,493154.2406845425,345467.91630492866,160954.87398733821,18995.21504441526,139679.81281813624,25395.635145300308,49516.17815596439,844.2956686635476,4700.944252400796,-21893.24851500642,-8.178315991214747
9.209999999999848,494344.06641012547,494156.97628655966,491687.6528361016,493444.1140098354,343614.60857927124,160672.76713474694,23114.403513395722,140395.36567721437,27048.007944254347,52275.78421102565,566.1859537246758,4984.817584949805,-21662.913029997177,294.3738433110527
9.219999999999848,494523.4835651988,493716.56345864176,492052.82040456164,493686.8212448343,342450.42762040795,160239.3866588977,26805.484939553968,143967.380567261,29609.638354153532,54513.22090573191,571.2397023167562,5297.021387830236,-21448.193358913148,572.1323673022246
9.229999999999848,494945.45416408515,493656.8623454375,492637.2287116162,494179.65873745683,342623.5553504152,160212.1125349943,29313.505915491623,150801.82381508002,32376.389774404575,55024.83404729162,765.9154123009205,5591.500827714343,-21211.314129602615,819.6010857527064
9.239999999999847,495306.12471624906,493602.50037923304,493120.19774537697,494483.14251168974,343466.93172782613,160090.97705272114,30513.38190597491,160631.79873508005,34116.40321693423,55153.902544720644,1009.8843533590962,5861.639714231145,-20987.84435121787,1020.3775503706922
9.249999999999847,495696.8166757227,493673.3572689449,493559.28719165653,494742.67440762004,343509.7471554952,159852.56304239758,29881.758861123948,172459.34953215782,35098.96412683673,54386.473910479144,1138.4277295962356,6011.048044535647,-20827.000232307277,1133.038330276125
9.259999999999847,495623.53601530974,493425.2498573206,493502.02708197094,494534.78303988796,341730.35064936604,159603.19773051652,25330.169318357523,183892.8530033099,35530.93570628402,52944.54270996253,1173.8350338349644,6100.639594887038,-20772.96473047219,1132.0212565504316
9.269999999999847,495689.64758360066,493374.2504741211,493501.8297884868,494267.15253283206,338388.6364380626,159814.82031236606,18606.395984131475,192288.0646963812,34547.848388337756,52704.24516019396,1241.240636273696,6054.071130190289,-20814.945187170928,1043.0528659091017
9.279999999999847,495616.1627633909,493295.98067190475,493299.8935091335,493787.87588142406,336671.3615370613,160054.6813352942,14028.754227572002,195609.94547880767,33584.46123402412,53386.800933080354,1166.1252882469,5951.276706559931,-20965.396779700728,836.4779109687812
9.289999999999846,495562.0099927119,493323.9239207217,493114.47221038543,493487.5886923617,336178.62580088427,160553.98776598557,12065.125834980612,195500.30858309942,33294.134845701315,55137.11124550353,1019.4300571404829,5699.592664918673,-21166.71940422508,564.1572583793886
9.299999999999846,495628.2582983942,493567.72677038173,493043.68793959875,493430.7958018497,336235.52832936984,161197.93517969444,10471.517207848263,192890.93660070174,33160.54205773326,57832.51293756067,762.9829000930227,5448.444569657925,-21351.90478149116,303.66494763411237
9.309999999999846,495752.33307694487,493919.7159108506,493033.70874812175,493464.40392555983,337058.6308378135,161843.08981613736,7648.224517056414,189109.56340671572,32683.096744419174,60503.11600546897,375.6519986404593,5162.486075299169,-21566.23574495683,56.4524083247796
9.319999999999846,495916.4405597745,494326.69291946926,493051.2597849596,493471.8804788424,338367.5235625338,162535.348082998,6393.641348642963,185479.82924424333,32053.36834704753,60952.795728178564,49.92180313687681,4992.483114141383,-21683.309683470496,-73.00291579256321
9.329999999999846,495827.2660015416,494495.4583207444,492925.2230645515,493261.7046707383,339311.88403860404,163048.44679208723,6612.127641756544,182343.15567205046,31312.980565529833,60441.55785851869,-174.88893430726924,4908.267241908041,-21714.46252562486,-110.58501426026248
9.339999999999845,495679.41215912066,494585.3176428804,492834.7520335916,493123.5567910325,339859.2752514676,163470.53767785357,9087.530816035303,180171.79183134757,30180.386490967183,58559.717826837,-463.9112374410286,4885.972543831682,-21707.08182697657,-130.5372346371095
9.349999999999845,495224.898540152,494351.334810988,492535.8569537804,492806.2516424124,339612.64160669287,163653.7685966197,13207.248533965321,178695.23392409095,29178.470407466113,56276.143965881245,-816.3242494136149,4774.59374893856,-21743.787917470705,-240.96104395671702
9.359999999999845,494515.63296501414,493848.09480811626,492016.27357660735,492209.9978414943,338609.84688745724,163785.94160237198,17492.92984422011,177757.47424207395,28261.38724989488,54327.55207772398,-1175.78305087787,4574.038100906787,-21886.92877211621,-428.5547602818771
9.369999999999845,494073.0448387456,493578.7911289937,491665.5187219086,491803.502881808,338008.5085478977,164260.84382015566,20691.96243281567,177085.5274332304,27517.427138209743,52741.668247239635,-1328.1228153446746,4452.730704698179,-21999.663803594114,-561.1200626515576
9.379999999999844,493813.3173987451,493425.96866085095,491486.9310768849,491537.2251950021,337458.08601680206,164823.62020836378,23288.043044122496,176376.31238815063,27643.909159911716,51554.51596689578,-1325.652537904558,4432.636111832012,-22006.97497086089,-546.502263877183
9.389999999999844,493568.8301064135,493228.1636313888,491263.5739972352,491164.56953758094,336565.27135964093,165451.29099455266,25494.1566519894,175418.55403087824,28153.800463268442,50831.20178855242,-951.3641480708691,4617.623041738337,-21941.454174491697,-464.7900569415069
9.399999999999844,493356.0857631334,493077.39350854844,491077.8413570994,490839.72635342425,335283.1029447188,165846.6346493876,27464.05070698784,175003.32507241692,28816.87745705471,49941.84935747874,-484.5703367002354,4770.745355525188,-21849.545610674093,-375.0529829200834
9.409999999999844,493516.4339472995,493296.06535796635,491144.77159621747,490964.7961280931,334185.56851661723,166109.4986215099,29216.102166512886,175780.53710611034,29777.51439917747,49470.11780054547,53.16918808988666,4856.446426343276,-21729.642756881087,-218.9385380110226
9.419999999999844,493986.9748793526,493847.2878942464,491595.9177584672,491528.7250894616,333889.26865673676,166333.01420501925,29861.99242273345,177758.58521245501,30365.553215666667,48731.22692537456,609.2187246211884,4920.958792541617,-21608.514218332082,-54.11922190306879
9.429999999999843,494655.0112045477,494610.247052605,492278.6232383652,492242.5187371029,334828.43874017143,166392.71270279452,29863.022435592888,179347.84870877725,30996.985407720054,48111.3678194429,1112.83941082516,5165.37956327327,-21490.423856051715,81.02528918355961
9.439999999999843,495120.91514557094,495171.5030381686,492867.7248754945,492897.2493926802,336438.19839434215,166291.05317105932,28838.508413562762,178596.3464389904,32017.419611056353,47126.92821935498,1410.428714357296,5369.455889576722,-21363.157079614084,167.3804833974308
9.449999999999843,495478.46070958715,495539.5586434254,493366.15770689904,493523.4254924595,338192.77584372077,166223.31817042182,25478.713372215378,175022.96308119115,32965.50799320567,46085.313026989796,1506.7490482072526,5487.4470073217735,-21237.440191058802,268.55990620248673
9.459999999999843,495886.9531244411,495901.7335399488,493930.2439101766,494195.8875945779,340121.7817628548,166502.06798960775,21337.16369555941,170788.56971606266,34051.12411282423,44876.805057627425,1446.4645916866239,5616.5050262423265,-21093.71954187629,408.4042079293152
9.469999999999843,496207.9079808899,496205.43758255383,494390.4232508874,494804.8412538759,341433.4599536914,166971.86555452348,17738.508234668876,168559.2922478034,35626.00802350021,43692.04027458916,1207.22376325962,5717.393044174537,-20976.576471341057,517.2215624008087
9.479999999999842,496501.24609488,496516.8534209833,494711.5328576017,495289.60197314864,342222.4792627102,167689.8600479078,15773.730641970802,168551.28754918894,37048.199903561705,42105.90736899096,962.0231152698042,5730.728412114038,-20924.40601329268,571.2418266337753
9.489999999999842,496252.56078090717,496259.968650566,494388.63335466885,495104.90446742886,342465.7482217745,168037.26316111546,17246.79174541602,168933.34340999625,37952.10400627091,39537.351405042486,657.7694589566604,5717.960739371655,-20877.361584610873,622.3765572542789
9.499999999999842,495449.90797518945,495442.212849327,493381.4330055905,494181.3390920902,342334.3623505776,167698.76610407847,20719.90360013437,168344.15190397715,38483.60725656712,34734.98968516917,278.10449157052295,5639.255168892152,-20809.807021341614,662.0498213556519
9.509999999999842,494374.7109436405,494382.63381767896,492057.1910154217,492911.9526358911,342948.89296383155,167082.9629889696,25718.483525098472,166906.0935010538,38501.134862838575,30914.878699173,-33.93314321252013,5497.5299747977915,-20783.438252501393,708.8239325993732
9.519999999999841,493793.2724114908,493841.13196717994,491151.87088078307,492094.3422243546,344412.11535183695,166609.22089433018,28127.549464405976,165419.39237327568,38960.2426867528,31411.4263432566,-245.00237537323213,5396.820133206775,-20788.205198445445,734.7895552904388
9.529999999999841,493555.90838445973,493635.8725333815,490552.4659281941,491580.11135998636,346955.41320989723,166423.25640310737,29342.43028504192,164220.38485912117,39337.21818979018,34139.48183670643,-427.4794353288593,5286.332102960944,-20818.108693231996,742.8732151541691
9.539999999999841,493457.4446220696,493590.5394955052,490112.81765063136,491307.83120711095,349505.98574058333,166366.00893843372,30105.926829608652,163603.67732015243,39913.126944882926,37106.066380744625,-583.7420848598739,5158.0459953819545,-20843.040026222847,739.571923907058
9.54999999999984,493408.5557198962,493594.77438739105,489882.80940930604,491135.65174072963,351432.92822298006,166383.76485966783,29839.89203403192,163952.9654479254,40594.457450185655,40074.20021536696,-623.2437332125581,5061.755519090196,-20839.1508583018,750.3527247950304
9.55999999999984,493781.4675005691,494036.9895441608,490237.5710865292,491439.2360678558,353536.82008847443,166676.748476381,30284.538267603668,164790.64877924684,41114.866908748976,42431.36816198317,-566.3221875932472,5024.610689536776,-20810.02163224079,785.6303891860979
9.56999999999984,494354.0582247251,494708.77327857626,491060.52174028754,492087.6131396075,355277.0142413113,167106.99943656946,30124.66696582042,166453.053923502,41469.42055909241,43630.582425087065,-540.596347242695,5010.395791873517,-20800.684655717112,805.0546204738865
9.57999999999984,495384.17773948825,495868.0362033987,492593.6707430496,493361.0291696855,356877.2023749505,167791.05819802202,29576.09181183102,169399.37388633506,41374.76177528106,44213.55652212865,-419.9062532679717,5022.486922692353,-20803.98482435358,792.4891911136349
9.58999999999984,496060.0074154057,496633.93012205604,493764.4345847556,494356.72227606305,356661.6664314702,168114.2485029022,28872.68742804553,172922.80591769773,40720.24506856202,44260.35061978449,-346.84543792601426,5026.578958324208,-20818.19646025358,772.5724965744383
9.59999999999984,496401.5739077832,497042.86292910686,494293.5868888123,495035.8887075092,354869.81172613415,168225.64639071608,27595.18452339957,176007.2262658032,39593.510614432606,43889.78775637943,-253.41719282157229,5066.411739747621,-20798.101148452544,791.7273001074162
9.60999999999984,496218.2493397494,496953.8278043714,494334.9780826536,495178.20675273245,351664.403382852,168090.79570535166,26244.068725085577,177397.99457367716,38471.24234706337,43509.92687877981,-123.34611012787164,5135.0377334273535,-20778.43034010388,826.0853374871255
9.61999999999984,496002.13534247543,496802.72787663573,494725.1221162564,495274.1917515069,348161.2825941531,167968.82858204545,25596.39493184599,177053.72993436595,37295.96066314905,42883.18044865178,91.48249032655546,5227.171843089986,-20750.013975144804,890.8495738669775
9.62999999999984,495755.6834540669,496659.69690527255,494981.10916357016,495193.6496161366,345227.6829860089,167906.94356626697,25300.844434748844,174036.9347363118,35862.099715061275,42073.689528850075,365.4469224821866,5341.39195751815,-20695.752523050392,957.9247587215863
9.639999999999839,495429.22971791634,496473.1274313292,494895.0448068031,494822.2856373211,342485.29254378396,167796.44947563464,26475.87482733124,168066.21906644074,35511.87603312755,40928.51560192433,608.0197319261036,5479.384529642773,-20616.56572671195,1047.925890119764
9.649999999999839,495370.3637618042,496542.9563865443,494962.8682049256,494486.1973464898,340670.79739270144,167724.32526760228,28009.65902217043,161816.6073859901,35688.98650361261,39663.39801595284,763.3336005536839,5650.4549494305165,-20532.580512172484,1132.010928321477
9.659999999999838,495606.20572157245,496882.84741213184,495152.8799763323,494241.9275461518,339497.31960783084,167591.2112525319,29810.004132188496,156413.59990240764,35291.57684781326,38211.20348147814,925.0454586482741,5773.9218052234255,-20481.17041657504,1191.688211288916
9.669999999999838,495872.8205782877,497302.82332036784,495390.4347491531,494053.86180393945,338157.0923810548,167078.22068757357,30855.25693749583,152749.82206167662,34325.54235958505,37080.23419407509,973.8241630489508,5801.287899380321,-20507.899095312383,1180.6169129873456
9.679999999999838,496334.99208279245,497898.7799678525,495810.3647692589,494055.99058233574,335779.8895129776,166527.1590081912,31922.12421190056,150930.11090283253,32992.10524299418,36378.51635959628,775.2901223540619,5739.507534870849,-20608.314310485643,1058.25446651475
9.689999999999838,496687.926197293,498299.8877783962,496167.59573158924,494043.4662998375,331635.06359072257,165715.51386151972,30964.905527303174,150469.77973784562,31965.182550049874,35066.43245454694,596.4635660405702,5633.756788064046,-20714.898333670604,890.458309592398
9.699999999999838,496760.1934725641,498430.01121323055,496362.3992150657,493948.1302153155,327498.8724719973,164987.739819853,29858.919890788038,150514.1015764542,31069.178445403726,32798.57265836811,597.2871583966044,5549.015869086122,-20796.079131900817,732.5210600889776
9.709999999999837,496558.989716442,498357.7688849717,496387.9252056837,493827.21073293954,327936.6138302081,164535.50556924148,27633.73080754012,150262.01435024844,30688.464362421317,30665.493437790137,504.7620904658243,5470.588583917665,-20864.116957851606,597.5892605390476
9.719999999999837,496278.65898912534,498226.9592350082,496405.1885329979,493769.03291146416,331934.6099658215,164550.06314033316,24699.572063420706,149427.8692743305,29956.169414756027,30428.547785396655,415.3519515308769,5401.639786837607,-20943.732728520885,461.84310903015364
9.729999999999837,495922.1730997545,497970.45490367385,496263.89273918135,493709.7400875094,337132.96311650233,164801.65342085145,22045.359912122596,148051.50419620806,30208.460855146855,32818.71204891893,391.1707566588377,5362.571819791861,-21006.285772959996,326.1879515654252
9.739999999999837,495234.63541106123,497315.91505708406,495708.23588611744,493315.9732770316,341683.76534604904,164979.8502978514,20722.4226757157,147043.38831667733,30094.80550617883,37805.45088644858,376.3637150420195,5328.122551683388,-21056.308383505122,204.0440171072236
9.749999999999837,494603.32935012213,496642.6181331545,495060.41218732577,492818.61048280407,345503.77282073046,164842.95924647702,20380.868428608643,147408.50552154615,31050.331338140117,41737.32368992571,437.3732040273986,5345.5541928031635,-21094.115664516816,115.96598732704977
9.759999999999836,493845.9700218583,495847.6245693028,494176.08100172307,492156.31853875733,347720.58839131537,164318.7345749149,20776.21056462237,149324.01417566126,31076.310150413276,44321.992422135336,565.5032605169243,5403.834727207237,-21140.50732142793,27.059826991179868
9.769999999999836,493282.2177599314,495252.25856986106,493391.12507864286,491539.35321077995,348475.3634677248,162906.00715362775,21536.719479665437,153253.899193587,33082.65909989413,45436.7186828494,621.495694813926,5494.750331247581,-21180.344315648406,-33.10178251468873
9.779999999999836,492961.94826986606,494875.1563421333,492783.2292327635,491157.0292445303,349197.85178047296,161823.27805903164,22653.0412924099,158591.53423452366,34732.74476955315,45953.41637852804,720.6634871960019,5591.746695850109,-21187.40839251187,-45.006973376159245
9.789999999999836,492563.98953832506,494458.58368484344,492224.4219147646,490870.67088452395,348850.1200189613,161613.5488537275,23556.465406776464,163335.42934804838,36718.051553131285,45947.77085159084,892.4049415218802,5701.575585609261,-21153.706164745403,8.90294429823852
9.799999999999836,492101.0160001714,493953.36510905105,491659.2269042869,490605.421315544,347567.6701745689,161022.4797000754,24793.627853224923,166617.78327038998,37199.41716576582,45743.03082242885,1034.3073482875604,5840.4077167766045,-21098.305738343694,106.54971949162096
9.809999999999835,491488.5345846018,493200.79150930524,490995.46139928774,490227.393598108,346946.77040892607,160039.17265913717,26463.55744283507,170757.26502618956,37047.7345149812,45776.55721130538,1091.5429840433085,5919.984822261718,-21039.53430364726,243.47992513318573
9.819999999999835,491541.3305763445,492962.60025381995,490904.44164504565,490325.9222249466,346626.5818626421,159284.09956886066,28652.55147534341,176731.58263378715,35897.54619231542,46179.83694149456,1236.62649310043,6010.714358653995,-20967.80570588203,406.55552547585694
9.829999999999835,491990.1750790204,493082.0880813561,491178.7636585762,490724.03981867526,346061.4915442745,159050.42838698043,31243.231808164346,182128.544664833,34348.48111671363,47333.84699461881,1402.9993038761456,6158.461195760866,-20885.38028274419,587.9921647459711
9.839999999999835,492534.7740989903,493368.0216743998,491605.82801629766,491262.0954843981,344130.91140809807,159060.9549563915,33612.37845530191,184151.43396252225,32755.74992136337,47620.91257342786,1555.4333730158426,6312.659573701467,-20775.118536339436,775.8207644979437
9.849999999999834,492778.7369766712,493377.210082789,491741.42575499916,491557.81605182507,342597.8455960669,159362.41637890862,34600.04489872934,181965.01283392002,31938.660318409868,47115.69219225658,1693.2255484270984,6383.595808968589,-20685.17233641752,950.3175425901427
9.859999999999834,492926.17682286457,493256.8611202833,491676.3684056998,491675.5717610905,341187.64280666783,160022.03743089238,33690.000234346226,177310.1612194449,31897.10669557005,46505.26629685946,1799.4572303371142,6390.472368203379,-20649.89016958527,1073.0724355111183
9.869999999999834,492906.88124759216,492985.0278871865,491364.490744742,491609.9628961933,345199.24446500285,159978.3201695152,32022.235151558318,172488.9596098264,32847.9541741314,46491.960715444446,1883.9418251964137,6399.3053328074875,-20677.593965199052,1122.1205139284523
9.879999999999834,492770.18281061936,492640.04747597507,490945.22331363265,491547.1978618613,355885.8372940753,159535.35852776648,30466.08929245622,169853.39479011233,34709.22718245192,48017.40940862903,1858.7569075599433,6366.040759560236,-20729.263516553354,1126.81981395786
