17.075,11123.30854,165720.2826,7647.10005,39409.45514
17.080,11671.1052,159215.5392,8354.932575,39042.78391
17.085,12017.24097,154618.6328,9341.700585,39040.31962
17.090,12321.7499,151022.8451,9723.875076,39532.40396
17.095,12532.63157,148289.5873,10705.14787,40321.24049
17.100,12958.88579,146601.979,11899.31237,40327.97561
17.105,13871.7268,145119.7776,13694.3589,39593.12864
17.110,15057.71775,143552.282,15879.60593,39432.64072
17.115,16851.78348,141884.5346,18985.93956,40050.86552
17.120,18101.72241,140992.6607,21106.81471,39571.31839
17.125,19223.22088,139952.3689,23219.75908,38928.70591
17.130,20048.38035,138692.5276,24382.78826,37522.89969
17.135,20550.77136,137385.4467,25118.84503,35860.19322
17.140,21218.18226,136220.9965,26482.47034,34757.02579
17.145,21356.87455,135260.8979,27018.62531,35559.64511
17.150,21770.40404,134555.6998,28230.84041,36621.06014
17.155,22625.277,134418.6453,29908.36745,36480.98154
17.160,23846.17291,135094.0478,31225.54349,36634.30827
17.165,25372.98976,136475.2008,32735.09553,37144.5416
17.170,26032.14401,137364.2726,33419.10592,37169.54284
17.175,26585.85064,137774.6876,33418.00284,37206.85087
17.180,26740.56259,137519.6937,32649.49071,36641.26401
17.185,25666.69287,136232.5934,31212.49429,35683.99378
17.190,24090.2784,134511.0668,30166.6725,35296.6911
17.195,21044.13734,132263.7556,29237.23714,35533.19006
17.200,17451.24897,130233.5867,28472.4614,36339.73266
17.205,13916.99704,128286.1639,27883.59871,38299.68752
17.210,10972.1532,126565.5763,27563.64477,40270.29119
17.215,10029.11516,125349.214,27209.05394,40971.74722
17.220,9935.795073,125270.8247,26944.23054,41656.74445
17.225,9834.971093,125242.6572,26667.15863,41429.0579
17.230,10068.16296,124522.4013,26844.3808,41230.87448
17.235,10176.68538,124345.8534,27007.48292,40853.13723
17.240,10912.75368,125134.131,27156.39874,41360.63469
17.245,11955.99604,126294.8708,27473.6034,41554.70592
17.250,13287.15711,127630.3897,28063.73926,41965.18128
17.255,14611.24356,129355.855,28713.53842,42389.77238
17.260,15713.1048,131092.7938,29220.90532,42914.46398
17.265,17059.8158,133016.5967,29779.05347,43432.05665
17.270,17341.34924,134636.2863,29955.313,43451.8041
17.275,17738.42545,136197.7614,29899.76959,42956.62107
17.280,18045.61243,137191.82,29293.65896,42325.09946
17.285,18407.58922,138522.3113,28434.45288,41845.08543
17.290,18064.74267,138981.1471,28165.63325,41615.4315
17.295,18206.7313,140246.0375,28501.10531,41748.04385
17.300,18899.40372,142008.435,29363.09802,41691.48968
17.305,20064.5607,144686.2554,30946.98934,41622.13634
17.310,20919.5576,146962.9078,31895.11073,42495.42536
17.315,21752.54449,149473.6328,31722.10786,43491.0137
17.320,21892.90379,151829.449,30378.66494,43567.54847
17.325,21563.12133,153868.6313,29581.04007,42820.83075
17.330,20848.41699,155110.3806,30005.86409,41616.65293
17.335,20146.51229,155756.314,30694.43807,39905.72442
17.340,16940.88284,155453.1841,30071.78285,37001.72269
17.345,14816.94705,155033.556,30238.94236,35479.64505
17.350,11641.72905,154766.8837,30138.13795,35131.26112
17.355,8408.576056,154622.6783,29757.34945,35376.23999
17.360,3841.576209,155207.3951,29645.37986,36000.09999
